Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_48_804.jpg;0;1;0;4.405475;112.0518;44.72443;1.205453;275.2029;359.8242
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_48_854.jpg;-2.245939;1;0;4.440584;112.077;44.45919;1.199522;275.13;359.8136
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_48_904.jpg;-4.515137;1;0;4.464257;112.0929;44.28115;1.193081;274.9396;359.8038
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_48_954.jpg;-6.754879;1;0;4.499299;112.1139;44.01235;1.170103;274.338;359.7675
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_004.jpg;-4.500616;1;0;4.522594;112.1264;43.83213;1.141106;273.8374;359.7398
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_055.jpg;-2.208401;1;0;4.558815;112.144;43.56015;1.083132;273.2353;359.7127
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_105.jpg;0;1;0;4.582697;112.1551;43.37756;1.045675;272.9961;359.7
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_154.jpg;0;1;0;4.618215;112.1713;43.10144;1.013709;272.8589;359.6784
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_204.jpg;0;1;0;4.641373;112.1818;42.91592;1.00693;272.8346;359.6669
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_254.jpg;0;1;0;4.676244;112.1975;42.63571;1.008177;272.8398;359.6696
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_304.jpg;0;1;0;4.699265;112.208;42.44756;1.019365;272.857;359.6819
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_353.jpg;0;1;0;4.733894;112.2238;42.16331;1.052258;272.8875;359.7144
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_405.jpg;0;1;0;4.756758;112.2344;41.97246;1.085992;272.9112;359.7431
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_454.jpg;0;1;0;4.790959;112.2505;41.68422;1.151736;272.95;359.7968
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_504.jpg;0;1;0;4.813696;112.2614;41.49077;1.204086;272.9776;359.839
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_555.jpg;0;1;0;4.847754;112.278;41.19871;1.293381;273.0212;359.912
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_604.jpg;0;1;0;4.870405;112.2894;41.00276;1.359245;273.052;359.9706
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_654.jpg;0;1;0;4.904374;112.3055;40.70708;1.456808;273.0665;-0.003837325
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_704.jpg;0;1;0;4.927118;112.3159;40.50884;1.518645;273.0648;-0.003635335
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_754.jpg;0;0.8998013;0;4.961871;112.3314;40.21072;1.55351;273.0527;-0.00371032
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_804.jpg;0;0.7496076;0;4.983208;112.3415;40.01185;1.524422;273.0363;-0.002196663
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_856.jpg;0;0.6001995;0;5.005862;112.3563;39.71337;1.434951;273.005;-0.001485028
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_904.jpg;0;0.4498425;0;5.00443;112.366;39.51455;1.364896;272.9829;-0.001282075
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_49_954.jpg;0;0.2995314;0;5.002509;112.3802;39.21694;1.237149;272.9541;-0.001208541
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_004.jpg;0;0.1496074;0;4.997832;112.3896;39.01892;1.138924;272.9341;-0.001017699
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_055.jpg;0;0.2994693;0;4.991767;112.4037;38.72263;0.9665843;272.9052;-0.0008512667
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_104.jpg;0;0.4496991;0;4.991155;112.413;38.52525;0.8450699;272.8873;-0.000767873
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_154.jpg;-2.26384;0.6006218;0;4.998435;112.4266;38.2286;0.6717504;272.7827;-0.0007088225
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_205.jpg;-4.510642;0.7504086;0;5.005271;112.4349;38.03024;0.5739318;272.5827;-0.001196429
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_254.jpg;-6.748119;0.8995737;0;5.005076;112.4449;37.73167;0.4669891;272.0085;359.9781
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_308.jpg;-9.030572;1;0;5.001641;112.449;37.532;0.4209108;271.4331;359.9128
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_365.jpg;-8.521129;1;0;5.012059;112.4509;37.23289;0.3569603;270.2985;359.7548
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_404.jpg;-6.260818;0.8981572;0;5.011277;112.4498;37.03296;0.3317254;269.5899;359.628
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_455.jpg;-4.040471;0.7501341;0;5.008407;112.4455;36.73309;0.3054893;268.7366;359.4195
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_504.jpg;-1.783437;0.5996652;0;5.006741;112.4411;36.5333;0.2875822;268.332;359.2806
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_555.jpg;0;0.4488521;0;5.003389;112.4337;36.23405;0.2448274;268.0078;359.1002
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_604.jpg;0;0.2987158;0;5.00179;112.4284;36.0351;0.1886658;267.913;359.0151
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_654.jpg;0;0.148995;0;4.998063;112.4203;35.73805;0.03517729;267.8456;358.9536
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_705.jpg;0;0;0;4.992182;112.4144;35.54037;359.9309;267.8368;358.9394
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_754.jpg;0;0;0;4.97578;112.4055;35.24355;359.8382;267.8533;358.9875
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_805.jpg;0;0;0;4.963279;112.3997;35.04556;359.818;267.8843;359.0689
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_855.jpg;0;0;0;4.945682;112.3901;34.74942;359.7923;267.9186;359.1992
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_905.jpg;0;0;0;4.934307;112.3835;34.55264;359.7713;267.9335;359.2906
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_50_954.jpg;0.7529271;0;0;4.917705;112.3732;34.25868;359.7187;267.9524;359.4211
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_005.jpg;3.008363;0;0;4.906685;112.3669;34.06343;359.6716;268.0403;359.5209
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_055.jpg;5.239759;0;0;4.889597;112.3596;33.77161;359.5855;268.4185;359.716
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_105.jpg;4.486418;0;0;4.877857;112.3563;33.57774;359.5208;268.8094;359.8778
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_154.jpg;2.228741;0;0;4.861077;112.3527;33.2879;359.4185;269.3234;0.1303576
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_205.jpg;0;0;0;4.84915;112.3497;33.09447;359.3979;269.5251;0.2343975
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_255.jpg;0;0;0;4.831032;112.3459;32.80504;359.3763;269.6531;0.3729834
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_305.jpg;0;0;0;4.819522;112.3439;32.61253;359.3686;269.6866;0.4556593
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_348.jpg;0;0;0;4.808387;112.3417;32.42011;359.3819;269.6901;0.5047372
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_388.jpg;0;0;0;4.790417;112.3395;32.22779;359.4164;269.6811;0.5263946
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_438.jpg;0.7617683;0;0;4.778244;112.3365;31.93974;359.4937;269.662;0.518449
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_488.jpg;3.022803;0;0;4.76144;112.3354;31.74835;359.5417;269.7296;0.521372
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_539.jpg;3.760945;0;0;4.75033;112.3363;31.46252;359.5911;270.0855;0.5721192
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_588.jpg;1.502428;0;0;4.733974;112.3374;31.27254;359.6232;270.3508;0.598988
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_639.jpg;0;0;0;4.723038;112.3394;30.98862;359.657;270.5776;0.6218171
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_688.jpg;0;0;0;4.707233;112.341;30.80013;359.6638;270.6409;0.6338972
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_738.jpg;0;0;0;4.69627;112.3433;30.51808;359.6798;270.6724;0.6185665
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_788.jpg;0;0;0;4.680491;112.3451;30.33084;359.6752;270.6819;0.6104075
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_839.jpg;0;0;0;4.669863;112.3478;30.05081;359.6671;270.6802;0.5725625
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_889.jpg;0;0;0;4.653944;112.3498;29.86479;359.6536;270.6788;0.543214
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_939.jpg;1.50436;0;0;4.643547;112.3531;29.58684;359.6172;270.7184;0.5034924
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_51_988.jpg;3.761302;0;0;4.627274;112.3559;29.4019;359.6045;270.8405;0.4698505
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_038.jpg;6.008379;0;0;4.616277;112.3632;29.12574;359.5671;271.3218;0.4886101
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_089.jpg;6.739335;0;0;4.598723;112.3698;28.942;359.5597;271.824;0.5170462
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_139.jpg;4.521759;0;0;4.587929;112.3825;28.66741;359.5449;272.6148;0.5989434
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_188.jpg;2.270497;0;0;4.57149;112.392;28.48478;359.5444;273.0482;0.6523164
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_238.jpg;0.04452791;0;0;4.560539;112.4066;28.2111;359.5737;273.4192;0.684487
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_289.jpg;0;0;0;4.543641;112.4165;28.02888;359.6107;273.5179;0.6777628
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_339.jpg;0;0;0;4.532979;112.4323;27.75644;359.6635;273.5761;0.6607146
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_389.jpg;0;0;0;4.517835;112.4432;27.57561;359.6832;273.5918;0.6522003
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_438.jpg;0;0;0;4.507624;112.4595;27.30525;359.7064;273.595;0.6171871
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_488.jpg;0;0;0;4.492315;112.4705;27.12571;359.7113;273.595;0.5895029
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_539.jpg;0;0;0;4.482316;112.4872;26.8575;359.6989;273.5953;0.5440293
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_589.jpg;0;0;0;4.467001;112.498;26.67916;359.692;273.5895;0.4955916
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_639.jpg;-0.739947;0;0;4.457;112.5144;26.41274;359.6641;273.5753;0.424461
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_689.jpg;-3.006386;0;0;4.441896;112.5248;26.23576;359.6348;273.4891;0.3628851
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_739.jpg;-3.77342;0;0;4.431365;112.5382;25.97119;359.5765;273.1066;0.2219902
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_781.jpg;-2.280166;0;0;4.421217;112.5462;25.7954;359.5312;272.8194;0.1144886
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_823.jpg;-0.02070654;0;0;4.411291;112.5543;25.62009;359.4824;272.6277;0.01331453
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_872.jpg;0;0;0;4.395806;112.5671;25.35746;359.4371;272.5236;359.9134
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_922.jpg;0;0;0;4.385237;112.5752;25.18282;359.4097;272.498;359.8506
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_52_972.jpg;0;0;0;4.369711;112.5876;24.92123;359.3929;272.4971;359.7943
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_023.jpg;0;0;0;4.359279;112.5956;24.74732;359.3824;272.4993;359.7602
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_073.jpg;0;0;0;4.344491;112.6076;24.48711;359.3728;272.5088;359.7302
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_123.jpg;0;0;0;4.333663;112.6156;24.31397;359.3771;272.5178;359.7276
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_172.jpg;0;0;0;4.318892;112.6272;24.05516;359.3735;272.5234;359.722
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_222.jpg;0;0;0;4.309149;112.6349;23.88322;359.365;272.525;359.7205
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_273.jpg;0;0;0;4.293997;112.6469;23.62576;359.3704;272.5381;359.7525
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_322.jpg;0;0;0;4.283858;112.6547;23.4546;359.3745;272.5436;359.7766
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_372.jpg;0;0;0;4.269369;112.6661;23.19876;359.3708;272.5469;359.8101
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_422.jpg;1.554268;0;0;4.259727;112.6741;23.0288;359.3624;272.5928;359.8406
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_472.jpg;3.781157;0;0;4.245007;112.6875;22.77481;359.3413;272.8607;359.9236
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_522.jpg;4.473667;0;0;4.234734;112.6982;22.60618;359.3221;273.2148;0.01501739
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_574.jpg;2.259207;0;0;4.219218;112.7145;22.35349;359.3264;273.7148;0.1230487
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_622.jpg;0;0;0;4.209035;112.7257;22.18553;359.331;273.9088;0.1874512
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_672.jpg;0;0;0;4.194731;112.7423;21.93415;359.3467;274.0163;0.2559416
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_723.jpg;0;0;0;4.184094;112.7535;21.76692;359.3665;274.039;0.2868504
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_774.jpg;0;0;0;4.169787;112.7707;21.51701;359.3847;274.0526;0.3350491
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_823.jpg;-2.242318;0;0;4.160346;112.7817;21.35096;359.3892;273.9789;0.34926
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_873.jpg;-4.451202;0;0;4.145115;112.7957;21.1021;359.4185;273.6178;0.2820696
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_923.jpg;-2.191857;0;0;4.135453;112.8044;20.9368;359.4282;273.3293;0.2250184
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_53_973.jpg;0;0;0;4.121569;112.8175;20.68976;359.4326;273.0598;0.1452155
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_024.jpg;0;0;0;4.112305;112.8263;20.52566;359.4291;272.9891;0.09671907
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_073.jpg;0;0;0;4.098411;112.8392;20.28035;359.4149;272.9472;0.02456456
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_123.jpg;0;0;0;4.089167;112.8477;20.11735;359.4002;272.937;359.9781
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_173.jpg;0;0;0;4.075329;112.8608;19.8734;359.3886;272.9405;359.9342
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_223.jpg;0;0;0;4.065113;112.8695;19.7111;359.39;272.947;359.9181
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_273.jpg;0;0;0;4.051258;112.8822;19.46847;359.3836;272.9511;359.8909
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_325.jpg;0;0;0;4.042108;112.8908;19.30707;359.3864;272.9588;359.8895
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_373.jpg;0;0;0;4.02747;112.9037;19.06556;359.3979;272.9684;359.8979
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_423.jpg;0;0;0;4.018371;112.9121;18.90511;359.3993;272.9708;359.9012
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_473.jpg;0;0;0;4.004781;112.9246;18.66526;359.3928;272.9722;359.9065
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_523.jpg;0;0;0;3.995749;112.9329;18.5059;359.3835;272.9725;359.9106
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_573.jpg;0;0;0.09952801;3.979518;112.9457;18.26744;359.3893;272.9859;359.9529
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_623.jpg;0;0;0.2497072;3.954638;112.954;18.11047;359.3546;272.9891;359.9731
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_673.jpg;0;0;0.4028158;3.885624;112.966;17.88046;359.1971;272.991;2.522548E-05
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_723.jpg;0;0;0.5499583;3.821739;112.9735;17.73118;359.0465;272.9852;0.001917766
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_775.jpg;0;0;0.6995841;3.69208;112.9838;17.51576;358.6942;272.9485;359.961
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_823.jpg;0;0;0.8521938;3.628977;112.9914;17.37523;358.5231;272.7992;359.9804
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_873.jpg;0;0;0.9996613;3.491551;113.0012;17.16893;358.3673;272.6368;-0.005580238
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_923.jpg;0;0;1;3.410383;113.0066;17.03387;358.3401;272.5533;359.9615
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_54_973.jpg;0;0;1;3.291245;113.0165;16.83377;358.5091;272.5192;0.03098715
